date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:26	51365/51365	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:23%20GMT	https://www.coloris.com.mx/renta-impresoras-economicas-emprendedores/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-impresoras-economicas-emprendedores/index.html	(from https://www.coloris.com.mx/blog/page/3/)
21:29:27	56666/56666	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:23%20GMT	https://www.coloris.com.mx/beneficios-para-las-empresas-con-la-renta-de-impresoras-economicas/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/beneficios-para-las-empresas-con-la-renta-de-impresoras-economicas/index.html	(from https://www.coloris.com.mx/blog/page/3/)
21:29:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:29:22%20GMT	https://www.coloris.com.mx/blog/page/3/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/blog/page/3/index1919.html	(from https://www.coloris.com.mx/blog/page/3/)
21:29:29	56399/56399	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:26%20GMT	https://www.coloris.com.mx/preguntas-frecuentes-sobre-el-arrendamiento-de-impresoras/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/preguntas-frecuentes-sobre-el-arrendamiento-de-impresoras/index.html	(from https://www.coloris.com.mx/blog/page/3/)
21:29:30	43429/43429	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jan%202021%2003:29:28%20GMT	https://www.coloris.com.mx/?page_id=870	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index9a32.html	(from https://www.coloris.com.mx/2019/03/)
21:29:31	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:28%20GMT	https://www.coloris.com.mx/2019/03/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/2019/03/index1919.html	(from https://www.coloris.com.mx/2019/03/)
21:29:32	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:29%20GMT	https://www.coloris.com.mx/2019/01/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/2019/01/index1919.html	(from https://www.coloris.com.mx/2019/01/)
21:29:32	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:30%20GMT	https://www.coloris.com.mx/2018/11/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/2018/11/index1919.html	(from https://www.coloris.com.mx/2018/11/)
21:29:35	83138/83138	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:31%20GMT	https://www.coloris.com.mx/2018/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/2018/index.html	(from https://www.coloris.com.mx/2018/11/)
21:29:35	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:32%20GMT	https://www.coloris.com.mx/2018/10/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/2018/10/index1919.html	(from https://www.coloris.com.mx/2018/10/)
21:29:36	22449/22449	---MC-	200	added ('OK')	application/vnd.ms-fontobject	etag:%224020795-57b1-52e588fac8080%22	https://www.coloris.com.mx/wp-includes/fonts/dashicons.eot	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-includes/fonts/dashicons.eot	(from https://www.coloris.com.mx/wp-includes/css/dashicons.min.css?ver=4.9.16)
21:29:37	310/310	---MC-	200	added ('OK')	image/png	etag:%224020ea1-136-55df9f10d360b%22	https://www.coloris.com.mx/wp-content/plugins/ninja-forms/assets/img/help-info.png	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from https://www.coloris.com.mx/wp-content/plugins/ninja-forms/assets/css/display-structure.css?ver=4.9.16)
21:29:39	2281/2281	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:29:37%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fahorro-en-impresiones%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedb753.json	(from https://www.coloris.com.mx/ahorro-en-impresiones/)
21:29:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:29:37%20GMT	https://www.coloris.com.mx/?p=711	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/indexa308.html	(from https://www.coloris.com.mx/ahorro-en-impresiones/)
21:29:40	41226/41226	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:39%20GMT	https://www.coloris.com.mx/ahorro-en-impresiones/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ahorro-en-impresiones/index1919.html	(from https://www.coloris.com.mx/ahorro-en-impresiones/)
21:29:41	2271/2271	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:29:40%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-copiadoras%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedaac6.json	(from https://www.coloris.com.mx/renta-de-copiadoras/)
21:29:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:29:40%20GMT	https://www.coloris.com.mx/?p=717	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index6683.html	(from https://www.coloris.com.mx/renta-de-copiadoras/)
21:29:42	2366/2366	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:29:41%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-copiadoras%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedf8aa	(from https://www.coloris.com.mx/renta-de-copiadoras/)
21:29:45	17003/17003	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:42%20GMT	https://www.coloris.com.mx/renta-de-copiadoras/?amp	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-copiadoras/index162c.html	(from https://www.coloris.com.mx/renta-de-copiadoras/)
21:29:45	41132/41132	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:43%20GMT	https://www.coloris.com.mx/renta-de-copiadoras/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-copiadoras/index1919.html	(from https://www.coloris.com.mx/renta-de-copiadoras/)
21:29:46	66013/66013	---MC-	200	added ('OK')	image/jpeg	etag:%224022c3c-101dd-574860b80ed4a%22	https://www.coloris.com.mx/wp-content/uploads/2018/08/renta-de-copiadoras.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/08/renta-de-copiadoras.jpg	(from https://www.coloris.com.mx/renta-de-copiadoras/)
21:29:47	929/929	---MC-	200	added ('OK')	application/rss+xml	etag:%22e78e77f9435d72ee4776264f765c64d3%22	https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/feed/index.html	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:29:46%20GMT	https://www.coloris.com.mx/?p=978	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index3c3e.html	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:47	2729/2729	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:29:46%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Flas-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embede965.json	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:49	2862/2862	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:29:48%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Flas-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embeda79a	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:49	40919/40919	---MC-	200	added ('OK')	image/jpeg	etag:%22402015c-9fd7-575a0a1596f42%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-multifuncionales-845x321.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-multifuncionales-845x321.jpg	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:50	997/997	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:29:49%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Flas-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina%2F&description=Las%20impresoras%20multifunci%C3%B3n%2C%20herramientas%20que%20no%20puede%20faltar%20en%20la%20oficina&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2018%2F09%2Frenta-de-impresoras-multifuncionales-705x470.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/indexb7c3.html	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:51	2158/2158	---MC-	200	added ('OK')	image/jpeg	etag:%22402203a-86e-57f885196f816%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/conviene-mas-rentar-una-impresora-que-comprarla-80x80.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/conviene-mas-rentar-una-impresora-que-comprarla-80x80.jpg	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:51	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:49%20GMT	https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/index1919.html	(from https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/)
21:29:52	850/850	---MC-	200	added ('OK')	application/rss+xml	etag:%2299e536b18c79dbfd0dec6f163041082e%22	https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/feed/index.html	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:29:51%20GMT	https://www.coloris.com.mx/?p=968	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index6b6d.html	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:53	2623/2623	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:29:51%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fconviene-mas-rentar-una-impresora-que-comprarla%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed8e93.json	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:54	2756/2756	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:29:53%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fconviene-mas-rentar-una-impresora-que-comprarla%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embeda380	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:56	13386/13386	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:54%20GMT	https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/amp/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/amp/index.html	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:56	907/907	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:29:56%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Fconviene-mas-rentar-una-impresora-que-comprarla%2F&description=%C2%BFConviene%20m%C3%A1s%20rentar%20una%20impresora%20que%20comprarla%3F&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2019%2F01%2Fconviene-mas-rentar-una-impresora-que-comprarla-705x470.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/index9a44.html	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:56	1963/1963	---MC-	200	added ('OK')	image/jpeg	etag:%224022028-7ab-57f8844288450%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras-80x80.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras-80x80.jpg	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:56	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:29:55%20GMT	https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/index1919.html	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:57	58845/58845	---MC-	200	added ('OK')	image/jpeg	etag:%22402203b-e5dd-57f885195a053%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/conviene-mas-rentar-una-impresora-que-comprarla.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/conviene-mas-rentar-una-impresora-que-comprarla.jpg	(from https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/)
21:29:58	2563/2563	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:29:57%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fventajas-fiscales-de-la-renta-de-impresoras%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed7089.json	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:29:57%20GMT	https://www.coloris.com.mx/?p=964	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index325c.html	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:29:59	834/834	---MC-	200	added ('OK')	application/rss+xml	etag:%22bfebed64834188e1a4040d35993acd47%22	https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/feed/index.html	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:29:59	2696/2696	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:29:58%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fventajas-fiscales-de-la-renta-de-impresoras%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed34dd	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:30:00	47424/47424	---MC-	200	added ('OK')	image/jpeg	etag:%224022029-b940-57f884420d382%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras.jpg	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:30:01	855/855	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:30:01%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Fventajas-fiscales-de-la-renta-de-impresoras%2F&description=Ventajas%20fiscales%20de%20la%20renta%20de%20impresoras&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2019%2F01%2Fventajas-fiscales-de-la-renta-de-impresoras-705x469.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/index24e0.html	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:30:02	32430/32430	---MC-	200	added ('OK')	image/jpeg	etag:%224022035-7eae-57f8844472079%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras-845x321.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras-845x321.jpg	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:30:02	13104/13104	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:30:00%20GMT	https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/amp/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/amp/index.html	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:30:02	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:30:00%20GMT	https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/index1919.html	(from https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/)
21:30:03	870/870	---MC-	200	added ('OK')	application/rss+xml	etag:%22733633fe96fbdb15d1c4ae6c45dce672%22	https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/feed/index.html	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:30:02%20GMT	https://www.coloris.com.mx/?p=958	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index1dd2.html	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:04	2616/2616	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:30:02%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcinco-consejos-para-rentar-una-impresora-multifuncional%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed4694.json	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:06	2749/2749	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:30:04%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcinco-consejos-para-rentar-una-impresora-multifuncional%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed260e	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:06	889/889	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:30:05%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcinco-consejos-para-rentar-una-impresora-multifuncional%2F&description=Cinco%20consejos%20para%20rentar%20una%20impresora%20multifuncional&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2018%2F09%2Frenta-de-impresoras-multifuncionales-705x470.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/index628f.html	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:07	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:30:05%20GMT	https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/index1919.html	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:08	13229/13229	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:30:05%20GMT	https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/amp/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/amp/index.html	(from https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/)
21:30:08	2567/2567	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:30:07%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcomo-es-el-alquiler-de-impresoras-en-coloris%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embede05f.json	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:08	838/838	---MC-	200	added ('OK')	application/rss+xml	etag:%22f94920e1d22b00a0fdcf1175f134b5b8%22	https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/feed/index.html	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:30:08%20GMT	https://www.coloris.com.mx/?p=955	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index2026.html	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:10	841/841	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:30:10%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcomo-es-el-alquiler-de-impresoras-en-coloris%2F&description=C%C3%B3mo%20es%20el%20alquiler%20de%20impresoras%20en%20Coloris&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2018%2F08%2Farrendamiento-de-impresoras-705x469.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/index5d15.html	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:10	2700/2700	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:30:08%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcomo-es-el-alquiler-de-impresoras-en-coloris%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedaa80	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:12	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:30:10%20GMT	https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/index1919.html	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:12	13321/13321	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:30:10%20GMT	https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/amp/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/amp/index.html	(from https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/)
21:30:12	2586/2586	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:30:10%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fahorrar-dinero-con-la-renta-de-impresoras-es-posible%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed1e67.json	(from https://www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/)
21:30:13	861/861	---MC-	200	added ('OK')	application/rss+xml	etag:%222553cad0200c71ea96985fc115bfb5bf%22	https://www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/feed/index.html	(from https://www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/)
21:30:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:30:12%20GMT	https://www.coloris.com.mx/?p=951	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index80d6.html	(from https://www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/)
21:30:14	855/855	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:30:14%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Fahorrar-dinero-con-la-renta-de-impresoras-es-posible%2F&description=Ahorrar%20dinero%20con%20la%20renta%20de%20impresoras%20es%20posible&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2018%2F08%2Fahorro-en-impresiones-705x470.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/index4964.html	(from https://www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/)
